Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
flg22Pa_6h,GO:0051301,cell division,171/7627,339/20876,9.489121561113284e-8,7.647390578315927e-7,4.841740013552228e-7,AT4G37650/AT4G39350/AT1G08560/AT4G14150/AT4G16340/AT5G60930/AT1G66740/AT1G72250/AT2G33560/AT3G10310/AT2G22610/AT1G44110/AT4G39630/AT5G46280/AT5G10480/AT2G04660/AT3G63130/AT2G44190/AT1G51170/AT4G32850/AT1G02730/AT1G79830/AT5G03730/AT5G51750/AT5G38110/AT4G00100/AT3G23670/AT4G31840/AT3G12280/AT5G45560/AT3G52110/AT4G02800/AT1G78770/AT1G78430/AT5G62440/AT4G21270/AT1G50240/AT5G54670/AT1G50490/AT2G28790/AT3G20260/AT3G23890/AT1G18250/AT2G41230/AT4G02570/AT1G18040/AT5G62500/AT2G32590/AT1G09470/AT5G22130/AT1G46264/AT1G05440/AT3G60840/AT4G36180/AT3G22780/AT5G15510/AT4G01540/AT2G16270/AT1G44900/AT3G24495/AT3G19770/AT4G01370/AT3G60630/AT2G40550/AT2G33120/AT4G26760/AT1G23790/AT1G08600/AT4G03100/AT4G14330/AT5G51600/AT1G02690/AT3G16320/AT4G39860/AT5G64740/AT2G25060/AT3G61650/AT5G18620/AT3G59420/AT1G30270/AT5G58480/AT3G55340/AT5G25090/AT1G01370/AT1G02970/AT1G63100/AT5G37010/AT4G01560/AT3G57860/AT1G53140/AT1G26870/AT3G58650/AT3G05330/AT5G13960/AT3G06030/AT4G05190/AT4G01730/AT5G55520/AT5G24330/AT4G21820/AT4G30080/AT5G61210/AT4G20430/AT5G48360/AT5G48600/AT3G51720/AT5G55830/AT5G25580/AT4G17000/AT5G13480/AT3G19590/AT1G67140/AT5G11510/AT3G12400/AT3G08850/AT5G09810/AT4G11140/AT5G60410/AT5G66410/AT4G26660/AT2G28290/AT4G22910/AT2G20000/AT4G00150/AT1G15570/AT3G56370/AT5G05620/AT5G62410/AT2G37080/AT5G05560/AT4G02460/AT5G23910/AT3G59550/AT1G59540/AT1G10270/AT4G34160/AT5G43020/AT5G18700/AT5G48820/AT3G18730/AT1G05560/AT3G51290/AT4G23800/AT1G18370/AT5G13000/AT3G02120/AT5G05170/AT1G78580/AT4G32410/AT4G38200/AT5G67100/AT3G15550/AT2G36010/AT3G11520/AT1G72670/AT2G16440/AT3G60600/AT4G37490/AT2G18290/AT3G14190/AT2G31320/AT1G70940/AT3G49240/AT2G07690/AT1G71830/AT4G32880/AT2G05790/AT1G63470/AT5G63960/AT4G15830/AT1G69770,171
flg22Pa_6h,GO:0070925,organelle assembly,39/7627,54/20876,1.0169988185332408e-7,8.155931701570499e-7,5.163709171500048e-7,AT1G08560/AT4G14150/AT2G44190/AT5G19400/AT1G72370/AT4G31840/AT1G78770/AT4G21270/AT1G50240/AT3G20260/AT3G23890/AT2G04390/AT1G18040/AT2G01750/AT3G60840/AT3G22780/AT2G16270/AT4G26760/AT1G09450/AT5G51600/AT1G02970/AT4G05190/AT5G55520/AT3G04770/AT5G24330/AT3G60740/AT5G11510/AT1G15570/AT5G23910/AT3G59550/AT1G59540/AT4G34160/AT5G48820/AT3G10610/AT3G51290/AT3G11520/AT1G63470/AT5G18410/AT4G15830,39
flg22Pa_6h,GO:0042436,indole-containing compound catabolic process,53/7627,81/20876,1.1701898079845483e-7,9.338685492013274e-7,5.912537977185087e-7,AT1G75750/AT3G53180/AT1G51800/AT4G36670/AT5G01750/AT2G30860/AT1G73500/AT5G17990/AT2G38860/AT3G28940/AT1G74100/AT4G33050/AT4G31500/AT4G39940/AT2G20610/AT2G04400/AT1G19300/AT2G20960/AT4G28030/AT5G60750/AT4G39950/AT4G30530/AT2G30870/AT5G19240/AT1G18590/AT3G23820/AT4G15300/AT3G13110/AT5G49760/AT1G78370/AT3G50740/AT1G24100/AT5G36140/AT2G30990/AT2G22330/AT2G44490/AT1G08930/AT1G59870/AT2G18690/AT1G13110/AT2G05520/AT1G13750/AT2G46650/AT5G26600/AT5G44070/AT5G05730/AT3G22890/AT3G54640/AT3G04110/AT5G42650/AT2G46330/AT2G06050/AT1G52200,53
flg22Pa_6h,GO:0009074,aromatic amino acid family catabolic process,54/7627,83/20876,1.1859765092249617e-7,9.418726063553579e-7,5.963213515980391e-7,AT1G75750/AT3G53180/AT1G51800/AT4G36670/AT5G01750/AT2G30860/AT1G73500/AT5G17990/AT2G38860/AT3G28940/AT5G54080/AT1G74100/AT4G33050/AT4G31500/AT4G39940/AT2G20610/AT2G04400/AT1G19300/AT2G20960/AT4G28030/AT5G60750/AT4G39950/AT2G20340/AT4G30530/AT2G30870/AT5G19240/AT1G18590/AT3G23820/AT4G15300/AT3G13110/AT5G49760/AT1G78370/AT3G50740/AT1G24100/AT5G36140/AT2G30990/AT2G22330/AT2G44490/AT1G08930/AT2G18690/AT1G13110/AT2G05520/AT1G13750/AT1G12050/AT2G46650/AT5G26600/AT5G05730/AT3G22890/AT3G54640/AT3G04110/AT5G42650/AT2G46330/AT2G06050/AT1G52200,54
flg22Pa_6h,GO:0009851,auxin biosynthetic process,74/7627,124/20876,1.2893056053382594e-7,1.0168609813751468e-6,6.437982278169763e-7,AT1G75750/AT3G53180/AT1G51800/AT4G36670/AT4G13770/AT5G01750/AT2G30860/AT3G44310/AT1G73500/AT1G25220/AT3G26830/AT1G70560/AT2G43100/AT5G17990/AT2G38860/AT3G28940/AT1G74100/AT4G33050/AT3G61440/AT4G31500/AT4G39940/AT2G20610/AT5G09650/AT2G04400/AT1G19300/AT5G25620/AT2G20960/AT4G28030/AT5G60750/AT1G80360/AT4G39950/AT4G30530/AT1G62560/AT2G30870/AT3G48890/AT5G19240/AT1G18590/AT3G23820/AT4G15300/AT3G13110/AT5G49760/AT5G54810/AT1G78370/AT3G50740/AT4G08770/AT1G24100/AT1G74090/AT5G36140/AT1G04610/AT2G30990/AT2G22330/AT2G44490/AT1G08930/AT5G14220/AT5G43890/AT2G18690/AT1G13110/AT5G04590/AT2G05520/AT1G13750/AT2G46650/AT5G26600/AT5G05730/AT3G22890/AT4G04610/AT3G54640/AT2G22990/AT3G04110/AT5G42650/AT3G44300/AT2G46330/AT5G44020/AT2G06050/AT1G52200,74
flg22Pa_6h,GO:0009832,plant-type cell wall biogenesis,96/7627,171/20876,1.292830587567424e-7,1.0168609813751468e-6,6.437982278169763e-7,AT3G47400/AT1G66230/AT5G16600/AT4G39350/AT4G12350/AT1G12500/AT3G02230/AT5G16390/AT2G33460/AT1G69420/AT4G01770/AT1G63910/AT1G31420/AT2G26640/AT2G45470/AT2G26730/AT1G02730/AT1G27440/AT2G34410/AT5G55480/AT3G61130/AT5G03170/AT1G64440/AT1G75500/AT1G04040/AT5G60020/AT4G33450/AT5G15470/AT5G47820/AT1G70370/AT1G79500/AT2G37840/AT3G49670/AT5G22130/AT1G62990/AT2G05920/AT1G79580/AT5G60720/AT4G10350/AT5G44030/AT1G50360/AT5G59700/AT2G33120/AT5G60490/AT5G40890/AT5G12870/AT4G28500/AT3G57410/AT5G64740/AT5G58540/AT2G22230/AT5G09870/AT3G16370/AT3G55340/AT1G68560/AT4G36360/AT5G60920/AT2G04780/AT1G55850/AT5G67210/AT1G68060/AT2G37090/AT1G33280/AT5G06700/AT5G45970/AT1G09440/AT4G34980/AT1G16490/AT3G25140/AT4G01220/AT5G51500/AT1G54790/AT3G56370/AT3G19820/AT1G30620/AT4G14360/AT1G02720/AT5G54690/AT5G14510/AT1G05560/AT1G75680/AT3G50220/AT4G01750/AT3G08600/AT5G17420/AT3G06550/AT1G04680/AT5G12860/AT5G05170/AT1G78580/AT4G32410/AT3G08500/AT2G22125/AT1G41830/AT2G35620/AT1G29890,96
flg22Pa_6h,GO:0016569,covalent chromatin modification,200/7627,408/20876,1.3053571226182398e-7,1.0218010778006893e-6,6.469259172280776e-7,AT4G14150/AT5G17160/AT1G72250/AT5G45600/AT3G10310/AT3G13510/AT2G41050/AT2G22610/AT1G44110/AT4G39630/AT5G46280/AT3G63130/AT2G44190/AT1G44780/AT5G08580/AT1G04190/AT1G20950/AT4G20910/AT3G54750/AT3G18524/AT5G45560/AT1G10780/AT4G30800/AT4G02800/AT1G07370/AT2G38370/AT1G78770/AT5G13290/AT1G78430/AT4G21270/AT1G50240/AT4G31120/AT1G27880/AT4G37750/AT3G20260/AT5G11530/AT1G60860/AT1G75150/AT3G23890/AT5G61030/AT3G24320/AT3G25100/AT3G18600/AT2G01750/AT2G01630/AT2G32590/AT3G09730/AT3G14980/AT2G29570/AT1G23000/AT4G14200/AT4G02150/AT1G05440/AT1G32730/AT4G36180/AT2G43990/AT3G22780/AT5G15510/AT2G01210/AT1G66050/AT5G58230/AT1G12000/AT1G44900/AT3G24495/AT1G26540/AT5G08180/AT2G40550/AT3G03920/AT4G26760/AT1G09450/AT3G02980/AT2G27350/AT2G45870/AT2G23740/AT3G26744/AT3G02650/AT3G17680/AT5G02030/AT4G14330/AT5G51600/AT1G02690/AT1G23410/AT4G39860/AT4G35850/AT1G21880/AT2G25060/AT5G18620/AT1G63650/AT1G01370/AT1G02970/AT5G17690/AT5G37010/AT2G19670/AT1G53140/AT5G02370/AT3G58650/AT3G05330/AT5G13960/AT3G06030/AT4G05190/AT3G20050/AT4G33400/AT4G01730/AT3G54230/AT5G55520/AT3G57000/AT1G02090/AT4G25340/AT5G24330/AT4G21820/AT3G55605/AT4G32830/AT1G13030/AT5G14620/AT5G11780/AT1G63020/AT3G20150/AT5G48600/AT5G23880/AT1G04020/AT1G34355/AT5G25580/AT5G13480/AT5G41880/AT2G38810/AT1G67630/AT2G39795/AT5G06550/AT1G71230/AT4G29410/AT3G16780/AT2G02760/AT3G07610/AT1G26190/AT4G17390/AT4G05400/AT2G40660/AT3G23740/AT5G62410/AT3G56120/AT5G17270/AT5G67200/AT2G28620/AT4G29510/AT3G07060/AT1G59540/AT3G49250/AT5G63920/AT1G27960/AT5G67270/AT2G40030/AT2G25880/AT3G02210/AT3G03960/AT1G52320/AT4G28200/AT2G17560/AT3G51280/AT5G48820/AT5G49020/AT3G13160/AT5G52950/AT2G07170/AT5G51660/AT1G08130/AT2G31270/AT3G51290/AT1G19850/AT4G23800/AT1G18370/AT5G13000/AT1G68120/AT2G01120/AT5G67100/AT3G15550/AT1G33410/AT1G20410/AT4G31810/AT3G11520/AT2G16440/AT3G42660/AT4G37490/AT4G13940/AT3G14190/AT5G66750/AT2G31320/AT3G06930/AT2G07690/AT5G40550/AT5G13520/AT1G63470/AT5G18410/AT5G63960/AT4G30930/AT5G08020/AT3G02640/AT1G69770/AT1G08460/AT5G06460/AT2G18330,200
flg22Pa_6h,GO:0055072,iron ion homeostasis,82/7627,141/20876,1.354820780245776e-7,1.0554699030867094e-6,6.682424299558114e-7,AT5G47450/AT4G19680/AT3G53420/AT1G18980/AT1G12740/AT4G02270/AT4G26010/AT5G60660/AT5G53250/AT5G51160/AT5G26310/AT4G37650/AT2G26650/AT4G00430/AT5G44610/AT2G26820/AT3G23090/AT5G26010/AT2G23150/AT1G72200/AT2G01530/AT3G62270/AT3G09290/AT1G32450/AT2G29330/AT4G32190/AT2G29750/AT2G34830/AT3G21710/AT3G56970/AT1G58290/AT3G47640/AT4G13660/AT4G35830/AT1G01580/AT3G18290/AT3G54820/AT1G08490/AT5G40890/AT4G38830/AT1G09090/AT2G27000/AT3G56090/AT4G31910/AT5G48000/AT2G47160/AT2G48130/AT4G12330/AT1G58340/AT2G39380/AT5G63600/AT5G17820/AT1G05260/AT1G68150/AT5G67330/AT3G47040/AT4G19690/AT1G70610/AT3G01420/AT3G45710/AT3G25930/AT5G10170/AT1G71692/AT1G08990/AT3G59220/AT5G63590/AT3G01260/AT3G23430/AT3G14940/AT2G14100/AT3G09220/AT2G18980/AT1G23020/AT4G28630/AT1G68880/AT4G15400/AT1G77330/AT1G18970/AT5G19970/AT2G28960/AT2G39110/AT4G25090,82
flg22Pa_6h,GO:0007010,cytoskeleton organization,234/7627,489/20876,1.441021712749113e-7,1.1173040388898336e-6,7.073910528037553e-7,AT5G36880/AT2G03680/AT2G26650/AT3G02630/AT1G08560/AT2G01910/AT3G46010/AT4G35920/AT2G33460/AT5G44610/AT3G08680/AT2G33385/AT1G69420/AT4G14150/AT4G16340/AT5G12250/AT1G72250/AT2G33560/AT3G54870/AT3G10310/AT1G71930/AT2G22610/AT2G26730/AT1G10200/AT1G64740/AT5G50180/AT2G44190/AT1G02730/AT1G79990/AT5G19400/AT3G12110/AT2G04280/AT5G55480/AT5G23860/AT3G23670/AT3G18190/AT5G56600/AT4G31840/AT5G45560/AT3G52110/AT1G20090/AT4G02800/AT1G78770/AT5G13290/AT4G21270/AT1G50240/AT5G54670/AT1G50490/AT2G36410/AT4G27180/AT5G11670/AT3G55770/AT4G20890/AT3G20260/AT3G07990/AT3G23890/AT1G18250/AT2G21790/AT3G51300/AT2G34680/AT1G18040/AT2G01750/AT4G35950/AT2G32590/AT5G61980/AT1G62990/AT2G38120/AT1G05440/AT3G60840/AT3G18110/AT4G36180/AT3G22780/AT5G15510/AT4G29720/AT2G16270/AT4G14960/AT1G51940/AT1G75840/AT5G10020/AT1G13440/AT4G01370/AT3G60630/AT1G52150/AT5G20890/AT4G26760/AT1G09450/AT1G23790/AT2G36910/AT1G74800/AT2G28950/AT1G55130/AT3G57410/AT1G70140/AT1G29170/AT5G13300/AT3G04120/AT1G08600/AT4G03100/AT4G14330/AT5G51600/AT5G65700/AT1G02690/AT5G44750/AT3G60320/AT5G64740/AT2G39900/AT2G25060/AT3G25500/AT3G61650/AT5G18620/AT3G15980/AT5G43700/AT4G30570/AT5G25880/AT5G12330/AT2G45790/AT2G29550/AT3G44200/AT5G25090/AT1G02970/AT1G63100/AT1G73790/AT5G37010/AT1G52240/AT3G58650/AT3G05330/AT4G04920/AT3G25860/AT5G13960/AT3G06030/AT4G05190/AT1G68060/AT5G50420/AT3G20050/AT4G01730/AT5G55520/AT5G26830/AT5G57440/AT5G24330/AT1G24764/AT2G31810/AT2G43360/AT4G21820/AT1G75780/AT5G45970/AT4G18060/AT4G34980/AT5G28646/AT1G24150/AT3G60740/AT1G51740/AT3G51720/AT5G55830/AT4G38470/AT1G74690/AT4G17000/AT3G19590/AT1G67140/AT5G11510/AT1G62330/AT5G51550/AT2G36230/AT5G09810/AT5G66410/AT4G26660/AT2G28290/AT2G38720/AT1G65010/AT1G15570/AT3G25530/AT4G23940/AT4G28470/AT5G62380/AT5G05620/AT4G27640/AT2G33210/AT3G53750/AT1G31150/AT5G23910/AT4G28050/AT5G67630/AT3G59550/AT4G26510/AT1G59540/AT1G72480/AT5G67270/AT4G30020/AT2G28250/AT4G34160/AT4G34490/AT3G03960/AT1G55810/AT5G48820/AT4G26970/AT1G52360/AT3G51290/AT1G19850/AT4G23800/AT5G54960/AT1G18370/AT5G13000/AT3G02120/AT1G56330/AT2G37620/AT4G38200/AT5G67100/AT3G15550/AT4G28950/AT3G11520/AT1G72670/AT4G37490/AT1G09000/AT4G18640/AT3G02530/AT1G08730/AT1G14840/AT2G31320/AT2G44690/AT5G55230/AT1G64790/AT5G50375/AT1G71830/AT4G32880/AT2G19760/AT1G20010/AT5G01730/AT1G63470/AT5G18410/AT3G23590/AT1G04820/AT4G34970/AT4G15830/AT1G29880/AT5G15050,234
flg22Pa_6h,GO:0044106,cellular amine metabolic process,94/7627,167/20876,1.4729803848667051e-7,1.1366961837933631e-6,7.196686686737031e-7,AT2G36830/AT1G75750/AT3G53180/AT1G51680/AT1G51800/AT4G36670/AT5G01750/AT2G30860/AT1G73500/AT1G25220/AT1G74540/AT4G34050/AT5G17990/AT1G48600/AT5G47770/AT2G38860/AT2G43020/AT3G28940/AT1G74100/AT4G33050/AT4G31500/AT5G56080/AT4G39940/AT2G20610/AT2G04400/AT1G19300/AT5G49450/AT1G07890/AT2G20960/AT1G75500/AT5G60890/AT1G32450/AT4G28030/AT2G37040/AT5G60750/AT1G80360/AT4G39950/AT3G59410/AT4G30530/AT1G51720/AT5G58550/AT2G30870/AT5G19240/AT2G27450/AT1G18590/AT3G23820/AT4G15300/AT3G18000/AT3G13110/AT5G49760/AT4G27070/AT5G54810/AT4G36360/AT5G05590/AT1G43710/AT5G13700/AT1G78370/AT3G50740/AT1G24100/AT5G36140/AT3G53260/AT1G30120/AT2G30990/AT2G22330/AT2G44490/AT1G08930/AT1G74550/AT5G24030/AT5G59980/AT5G07440/AT2G18690/AT5G53120/AT2G29690/AT1G13110/AT1G56430/AT2G05520/AT1G13750/AT2G46650/AT1G69040/AT1G07780/AT5G26600/AT5G05730/AT3G22890/AT3G54640/AT1G65040/AT1G66200/AT3G04110/AT4G33420/AT5G42650/AT3G02470/AT2G46330/AT2G06050/AT1G52200/AT5G04950,94
flg22Pa_6h,GO:0009308,amine metabolic process,122/7627,229/20876,1.5628151990845228e-7,1.2003594674658588e-6,7.59975367382837e-7,AT2G36830/AT1G75750/AT3G53180/AT1G51680/AT1G51800/AT4G36670/AT5G19040/AT5G01750/AT2G30860/AT1G73500/AT3G25730/AT1G25220/AT1G74540/AT4G34050/AT5G17990/AT1G48600/AT5G47770/AT2G38860/AT2G43020/AT3G28940/AT1G74100/AT4G33050/AT4G31500/AT5G56080/AT4G39940/AT5G07300/AT2G20610/AT2G04400/AT1G19300/AT5G49450/AT4G32860/AT1G07890/AT2G20960/AT5G37680/AT1G75500/AT5G60890/AT1G32450/AT4G37890/AT4G28030/AT2G37040/AT5G60750/AT1G80360/AT4G39950/AT3G59410/AT4G30530/AT1G51720/AT5G58550/AT4G37940/AT2G30870/AT5G19240/AT2G27450/AT1G18590/AT5G60710/AT1G66340/AT3G23820/AT4G15300/AT3G18000/AT3G13110/AT4G00940/AT1G08050/AT5G49760/AT4G27070/AT4G29740/AT5G54810/AT4G36360/AT5G05590/AT1G43710/AT5G13700/AT1G78370/AT2G19500/AT3G50740/AT3G23630/AT1G24100/AT5G36140/AT5G14420/AT3G53260/AT1G30120/AT2G30990/AT2G22330/AT2G44490/AT5G21482/AT1G08930/AT1G74550/AT5G24030/AT4G18610/AT1G72500/AT3G01650/AT5G59980/AT1G78815/AT5G07440/AT3G63110/AT4G02460/AT2G18690/AT5G53120/AT2G29690/AT1G13110/AT1G56430/AT2G30840/AT5G56970/AT2G05520/AT1G13750/AT2G46650/AT3G49730/AT1G69040/AT1G07780/AT5G26600/AT5G05730/AT5G20040/AT3G22890/AT3G54640/AT1G65040/AT1G66200/AT3G04110/AT4G33420/AT5G42650/AT1G27450/AT3G02470/AT2G46330/AT2G20320/AT2G06050/AT1G52200/AT5G04950,122
flg22Pa_6h,GO:0042592,homeostatic process,225/7627,468/20876,1.5765098394522824e-7,1.205219671656044e-6,7.630524751702145e-7,AT5G47450/AT4G25220/AT4G19680/AT3G16570/AT1G30380/AT3G53420/AT1G18980/AT1G12740/AT5G01750/AT4G02270/AT4G26010/AT3G26520/AT5G60660/AT5G53250/AT5G51160/AT2G33770/AT5G26310/AT5G57110/AT4G37650/AT2G26650/AT5G13740/AT4G35920/AT2G38170/AT4G00430/AT5G44610/AT3G11620/AT2G24720/AT5G47770/AT2G26820/AT3G21180/AT2G20260/AT3G23090/AT4G23700/AT3G47220/AT3G09390/AT1G05010/AT4G24160/AT5G26010/AT2G23150/AT1G75220/AT3G47420/AT1G72200/AT2G01530/AT5G13820/AT1G29390/AT3G62270/AT5G49450/AT1G79890/AT2G15570/AT3G63380/AT5G17520/AT5G53490/AT2G05210/AT3G09290/AT4G34120/AT4G29900/AT2G19110/AT1G32450/AT2G29330/AT4G32190/AT4G30996/AT4G36380/AT2G29750/AT1G05630/AT2G41680/AT5G47910/AT1G04400/AT2G34830/AT1G03770/AT3G21710/AT3G56970/AT1G58290/AT3G17790/AT4G35090/AT3G02040/AT3G22780/AT3G47640/AT4G13660/AT5G04340/AT2G30870/AT4G35830/AT1G67370/AT1G01580/AT3G18290/AT1G44800/AT3G54820/AT3G19210/AT5G63530/AT1G08490/AT2G02470/AT5G40890/AT4G38830/AT5G24930/AT1G65960/AT5G54510/AT1G09090/AT2G27000/AT5G11210/AT1G12520/AT5G38970/AT2G42720/AT3G15353/AT3G56090/AT4G31910/AT1G03130/AT4G04670/AT5G49760/AT5G07810/AT2G29120/AT3G52840/AT3G22910/AT3G47470/AT5G48000/AT2G32940/AT2G41560/AT2G47160/AT2G48130/AT4G12330/AT4G16370/AT1G58340/AT1G28130/AT2G39380/AT5G63600/AT5G17820/AT1G05260/AT4G33210/AT1G68150/AT5G67330/AT3G51060/AT3G47040/AT3G07520/AT2G26710/AT5G24270/AT4G19690/AT4G14970/AT1G76080/AT5G02600/AT1G70610/AT2G29100/AT5G28770/AT3G01420/AT3G01290/AT5G41520/AT4G26130/AT2G44490/AT3G45830/AT1G72610/AT2G13360/AT4G28610/AT3G45710/AT5G24030/AT3G25930/AT5G10170/AT5G52060/AT5G09220/AT4G29130/AT1G71692/AT3G19010/AT3G15690/AT5G05560/AT1G70890/AT4G37390/AT5G48410/AT1G59870/AT5G15230/AT1G08990/AT3G59220/AT5G63590/AT3G01260/AT2G13100/AT5G48400/AT3G66652/AT1G13110/AT3G16240/AT3G23430/AT5G60040/AT3G14940/AT5G02160/AT2G14100/AT1G21270/AT1G23190/AT5G05690/AT1G72320/AT3G57330/AT4G21960/AT3G09220/AT2G18980/AT1G23020/AT3G48190/AT4G28630/AT2G15290/AT1G68880/AT1G35720/AT5G47560/AT4G15400/AT3G51920/AT5G41610/AT3G06483/AT5G55470/AT1G66200/AT1G66970/AT1G30560/AT1G64060/AT3G04110/AT5G65180/AT2G26690/AT1G77330/AT1G18970/AT5G10860/AT2G39010/AT3G51860/AT5G63960/AT3G01410/AT1G07130/AT3G61190/AT5G19970/AT5G44020/AT4G12800/AT2G01830/AT2G28960/AT2G39110/AT4G27260/AT1G52200/AT4G25090/AT5G06460,225
flg22Pa_6h,GO:0006568,tryptophan metabolic process,60/7627,96/20876,2.0285269999383357e-7,1.536421375879221e-6,9.72743941490898e-7,AT1G75750/AT3G53180/AT1G51800/AT4G36670/AT5G01750/AT2G30860/AT1G73500/AT1G25220/AT5G17990/AT2G38860/AT3G28940/AT1G74100/AT4G33050/AT4G31500/AT4G39940/AT2G20610/AT2G04400/AT1G19300/AT2G20960/AT1G75500/AT5G60890/AT4G28030/AT5G60750/AT1G80360/AT4G39950/AT4G30530/AT2G30870/AT5G19240/AT1G18590/AT3G23820/AT4G15300/AT3G13110/AT5G49760/AT4G27070/AT5G54810/AT5G05590/AT1G78370/AT3G50740/AT1G24100/AT5G36140/AT2G30990/AT2G22330/AT2G44490/AT1G08930/AT2G18690/AT2G29690/AT1G13110/AT2G05520/AT1G13750/AT2G46650/AT1G07780/AT5G26600/AT5G05730/AT3G22890/AT3G54640/AT3G04110/AT5G42650/AT2G46330/AT2G06050/AT1G52200,60
flg22Pa_6h,GO:0006586,indolalkylamine metabolic process,60/7627,96/20876,2.0285269999383357e-7,1.536421375879221e-6,9.72743941490898e-7,AT1G75750/AT3G53180/AT1G51800/AT4G36670/AT5G01750/AT2G30860/AT1G73500/AT1G25220/AT5G17990/AT2G38860/AT3G28940/AT1G74100/AT4G33050/AT4G31500/AT4G39940/AT2G20610/AT2G04400/AT1G19300/AT2G20960/AT1G75500/AT5G60890/AT4G28030/AT5G60750/AT1G80360/AT4G39950/AT4G30530/AT2G30870/AT5G19240/AT1G18590/AT3G23820/AT4G15300/AT3G13110/AT5G49760/AT4G27070/AT5G54810/AT5G05590/AT1G78370/AT3G50740/AT1G24100/AT5G36140/AT2G30990/AT2G22330/AT2G44490/AT1G08930/AT2G18690/AT2G29690/AT1G13110/AT2G05520/AT1G13750/AT2G46650/AT1G07780/AT5G26600/AT5G05730/AT3G22890/AT3G54640/AT3G04110/AT5G42650/AT2G46330/AT2G06050/AT1G52200,60
flg22Pa_6h,GO:1901607,alpha-amino acid biosynthetic process,188/7627,382/20876,2.163484445464594e-7,1.6310878123410487e-6,1.032679453959331e-6,AT1G30380/AT3G53420/AT2G02130/AT4G35630/AT5G14200/AT2G35810/AT4G13770/AT3G25900/AT3G26520/AT1G73500/AT1G76520/AT1G25220/AT1G15810/AT1G55330/AT3G02020/AT4G35920/AT2G43100/AT4G34050/AT5G17990/AT3G01690/AT3G11620/AT5G12250/AT1G05850/AT1G79900/AT4G33740/AT5G10480/AT3G61440/AT4G31500/AT4G29680/AT1G31230/AT2G18250/AT1G09795/AT4G15930/AT1G60000/AT2G33990/AT1G31180/AT2G20610/AT5G23060/AT5G09650/AT2G43000/AT1G72810/AT2G04400/AT3G03630/AT1G19300/AT5G17920/AT4G33680/AT4G38770/AT3G14110/AT3G11280/AT4G22756/AT4G38740/AT5G46700/AT3G44720/AT2G35370/AT5G60890/AT4G15260/AT4G24510/AT5G23550/AT2G35940/AT4G27180/AT5G47820/AT2G26300/AT5G13760/AT1G09840/AT1G18500/AT3G55440/AT4G39950/AT3G57050/AT1G76400/AT2G23610/AT5G64040/AT1G62560/AT2G05920/AT1G80560/AT2G24290/AT5G14120/AT2G39800/AT1G09310/AT3G09900/AT5G28020/AT1G11680/AT1G31860/AT1G18590/AT3G01120/AT5G21060/AT1G23310/AT1G76990/AT3G13110/AT3G17330/AT2G22230/AT1G71260/AT4G27070/AT5G54810/AT3G47470/AT5G65010/AT5G35630/AT5G05590/AT1G33110/AT1G18640/AT5G11880/AT4G32120/AT5G53460/AT4G15560/AT5G46180/AT5G04120/AT5G22630/AT5G18690/AT3G19400/AT1G66430/AT3G22425/AT4G27440/AT4G23100/AT1G74090/AT4G12110/AT1G33060/AT5G20980/AT5G18660/AT3G30300/AT4G04830/AT1G67950/AT2G36230/AT5G52100/AT2G22330/AT1G70280/AT2G37500/AT5G01090/AT1G72500/AT3G25530/AT1G01050/AT3G19820/AT5G63570/AT1G61520/AT4G24830/AT2G24270/AT2G15620/AT3G14390/AT1G11840/AT5G15230/AT1G06680/AT2G29690/AT5G14800/AT3G26060/AT4G33010/AT5G04590/AT2G05520/AT3G47340/AT1G48230/AT2G42320/AT5G34930/AT1G12090/AT1G62380/AT2G44040/AT4G21960/AT3G16200/AT3G54400/AT5G56360/AT1G07780/AT3G24120/AT2G47320/AT5G41760/AT5G26600/AT3G26450/AT1G35720/AT5G05730/AT4G39120/AT1G78040/AT2G47450/AT5G10240/AT4G04610/AT3G54640/AT3G09820/AT2G22990/AT1G09150/AT5G55230/AT1G01440/AT5G13140/AT3G22460/AT4G37670/AT4G08685/AT1G32060/AT3G23810/AT2G31670/AT5G14060/AT2G42690/AT3G52750/AT5G44020/AT4G23670/AT3G30775,188
